Stock,cost
Stock 81,132.0659561431536
Stock 81,132.52247635648928
Stock 81,132.03543175089192
Stock 81,131.39620107014107
Stock 81,132.2816674551261
Stock 81,132.42961007357925
Stock 81,131.6507603978697
Stock 81,131.9800695173978
Stock 81,131.50906315500322
Stock 81,132.2562263727963
Stock 81,132.06129804468307
Stock 81,131.50465746379135
Stock 81,131.32827901810182
Stock 81,130.36775663982553
Stock 81,131.89036722660197
Stock 81,131.44143933860428
Stock 81,131.86151495467885
Stock 81,130.88429220163863
Stock 81,132.0474667540463
Stock 81,130.0835671067388
Stock 81,131.83626427814488
Stock 81,130.79674171602107
Stock 81,132.6122922744292
Stock 81,132.157253620869
Stock 81,131.2433230216045
Stock 81,131.38712559468647
Stock 81,130.7576475727109
Stock 81,132.10705164867707
Stock 81,131.89709042395882
Stock 81,131.4150111034607
Stock 81,131.0863439448732
Stock 81,132.30574030343217
Stock 81,132.3408710291825
Stock 81,131.91121289540374
Stock 81,131.0902192479757
Stock 81,131.45871360717157
Stock 81,132.1024015482848
Stock 81,130.11597149445126
Stock 81,130.50169036144817
Stock 81,130.08011915964545
Stock 81,131.53047805856397
Stock 81,132.40235090765594
Stock 81,131.32018630234538
Stock 81,132.2403849174858
Stock 81,131.80653253343678
Stock 81,130.38708811179583
Stock 81,131.71682731315678
Stock 81,130.55849437730885
Stock 81,130.73215850773784
Stock 81,131.29570425220246
Stock 82,80.69941724628056
Stock 82,80.73563957864592
Stock 82,80.76695570344394
Stock 82,80.7087281360353
Stock 82,80.60320915479973
Stock 82,80.38811869584634
Stock 82,80.72738462235574
Stock 82,80.43365404294106
Stock 82,80.59739825559815
Stock 82,80.64688580430352
Stock 82,80.66994106146643
Stock 82,80.59217266036813
Stock 82,80.75824712127213
Stock 82,80.58438068251492
Stock 82,80.5648637390931
Stock 82,80.05318451979498
Stock 82,80.6165561111267
Stock 82,80.66293918182078
Stock 82,80.63212146445825
Stock 82,80.5374281340007
Stock 82,80.81763694872083
Stock 82,80.71689368725926
Stock 82,80.55408236382951
Stock 82,80.45507072287874
Stock 82,80.2521526653643
Stock 82,80.60920599464608
Stock 82,80.68820255251605
Stock 82,80.31075530418553
Stock 82,80.69468193239611
Stock 82,80.64272528178776
Stock 82,80.7782389278369
Stock 82,80.60713770735033
Stock 82,80.6474585075175
Stock 82,80.66557459565264
Stock 82,80.33646576882487
Stock 82,80.82948994348327
Stock 82,80.44829959838766
Stock 82,80.45153411535368
Stock 82,80.73459969043
Stock 82,79.98241239015037
Stock 82,80.68652782760701
Stock 82,80.4183663959066
Stock 82,80.48598165343091
Stock 82,80.57315648834867
Stock 82,80.67438003944571
Stock 82,80.61660958265314
Stock 82,80.21970959172292
Stock 82,80.78513823468128
Stock 82,80.63157861943661
Stock 82,80.02602547880937
Stock 83,102.09475761063662
Stock 83,103.40628385432872
Stock 83,104.37868596737624
Stock 83,103.16896038320434
Stock 83,104.64868079805707
Stock 83,104.40080671012264
Stock 83,105.45166291536249
Stock 83,103.89496820112866
Stock 83,104.32623728735801
Stock 83,104.01551520936196
Stock 83,104.69933038455831
Stock 83,103.37121584950486
Stock 83,104.75643392685069
Stock 83,102.26955300834892
Stock 83,101.21726067193036
Stock 83,103.88727888528008
Stock 83,104.01786514702206
Stock 83,102.83408195821825
Stock 83,101.89814651307611
Stock 83,101.9094679460423
Stock 83,104.74309619543213
Stock 83,102.5376735331423
Stock 83,104.15512249427938
Stock 83,105.08544507814909
Stock 83,102.45125548165987
Stock 83,103.71543886256062
Stock 83,101.88293720515138
Stock 83,102.35853686284659
Stock 83,104.50522509809686
Stock 83,102.69562539937219
Stock 83,104.19388175378099
Stock 83,103.71612948749197
Stock 83,104.74949792785574
Stock 83,104.68657891153428
Stock 83,102.56835070089863
Stock 83,105.84118088356608
Stock 83,101.80029018783745
Stock 83,103.89515212706092
Stock 83,105.42475653936216
Stock 83,103.02618908365886
Stock 83,102.9267959547556
Stock 83,105.67329189053179
Stock 83,102.17948947838501
Stock 83,104.03785502374677
Stock 83,102.05090528787565
Stock 83,103.49579398402221
Stock 83,102.97765411663336
Stock 83,102.97086268205368
Stock 83,103.98402147884546
Stock 83,102.51487945757219
Stock 84,101.21675788751104
Stock 84,99.77945096834259
Stock 84,98.13622021386034
Stock 84,97.80983491446248
Stock 84,101.28106978684454
Stock 84,100.71737296853513
Stock 84,98.39951584502411
Stock 84,98.23493243484853
Stock 84,98.91215521902951
Stock 84,100.46770835815873
Stock 84,100.56894969546678
Stock 84,98.71657513570322
Stock 84,101.22579949226544
Stock 84,101.44454468763928
Stock 84,98.82274929438834
Stock 84,100.8089820819455
Stock 84,100.9595853397804
Stock 84,100.38243604217881
Stock 84,100.20307491768376
Stock 84,100.78572854083092
Stock 84,100.22442197701407
Stock 84,97.49916393753345
Stock 84,101.11744878731768
Stock 84,98.89753783585404
Stock 84,99.25268078915275
Stock 84,100.09682181285339
Stock 84,100.61526433968116
Stock 84,100.62016008626792
Stock 84,101.20015434159704
Stock 84,100.85505323740162
Stock 84,99.48437290803263
Stock 84,101.04834514799454
Stock 84,100.88346868289021
Stock 84,100.81163738106903
Stock 84,100.6635825208819
Stock 84,98.97841323012867
Stock 84,97.49681950173992
Stock 84,99.90289963730133
Stock 84,100.44657498891905
Stock 84,97.81172748599789
Stock 84,100.98737015407806
Stock 84,100.72428691340293
Stock 84,98.07862172986519
Stock 84,101.83120522992338
Stock 84,100.8294942128
Stock 84,100.28658103303758
Stock 84,98.38136131487965
Stock 84,100.28331052922367
Stock 84,100.66191321151882
Stock 84,99.70769719960572
Stock 85,72.33229304130973
Stock 85,72.44687315176733
Stock 85,72.31552524536357
Stock 85,72.16545055750612
Stock 85,72.3706349238058
Stock 85,72.36967175936188
Stock 85,72.34240783392288
Stock 85,72.35450361045277
Stock 85,72.43331619441582
Stock 85,72.37053543555638
Stock 85,72.32501538002562
Stock 85,72.24306419141077
Stock 85,72.09385782392516
Stock 85,72.37851604062065
Stock 85,72.0559472327946
Stock 85,72.46394845354577
Stock 85,72.36000815890915
Stock 85,72.38443526556416
Stock 85,72.28881393389631
Stock 85,72.34596739515852
Stock 85,72.28227153859127
Stock 85,72.13942165061567
Stock 85,72.34737305501541
Stock 85,72.36628465951806
Stock 85,72.35045534374605
Stock 85,72.36826341139887
Stock 85,72.12324900277059
Stock 85,72.30672803591888
Stock 85,72.3933154081841
Stock 85,72.398835679688
Stock 85,72.04036501565865
Stock 85,72.3677515011288
Stock 85,72.24021027961683
Stock 85,72.39166951848424
Stock 85,72.18053274608873
Stock 85,72.139064392431
Stock 85,72.22179508057543
Stock 85,72.35586126746523
Stock 85,72.12601242056097
Stock 85,72.13379561437537
Stock 85,72.33466796697894
Stock 85,72.13734576398613
Stock 85,72.32482864824064
Stock 85,72.42881830752486
Stock 85,72.12126934612661
Stock 85,72.05874602511295
Stock 85,72.3865283646054
Stock 85,72.43368232377057
Stock 85,72.25767325069386
Stock 85,72.14915481494651
Stock 86,117.68333008645173
Stock 86,117.05254396705392
Stock 86,118.28293248720995
Stock 86,116.24928101148762
Stock 86,117.56404282035112
Stock 86,116.559032934007
Stock 86,116.17847640422063
Stock 86,116.88876074169912
Stock 86,116.90217405971583
Stock 86,116.22637908004278
Stock 86,116.81555483732433
Stock 86,116.2088004226088
Stock 86,115.66298870659995
Stock 86,117.09699019423489
Stock 86,116.75418660676957
Stock 86,117.13936563367015
Stock 86,117.4834125231494
Stock 86,117.2611859398495
Stock 86,116.05088112338053
Stock 86,116.24192711466111
Stock 86,117.39728036667911
Stock 86,117.04674204075737
Stock 86,115.77972516348888
Stock 86,115.76630531681977
Stock 86,115.94869988714723
Stock 86,117.04719145276394
Stock 86,116.81964968617129
Stock 86,117.03773361158578
Stock 86,116.76090896843219
Stock 86,116.64383587689366
Stock 86,117.39290456121621
Stock 86,116.15353051771164
Stock 86,116.77021744245931
Stock 86,115.48642345432056
Stock 86,116.0642026036267
Stock 86,117.29029230743667
Stock 86,117.53489504597454
Stock 86,116.85003777662682
Stock 86,115.7323257862455
Stock 86,117.08101630858631
Stock 86,116.6708417700316
Stock 86,117.45116659785121
Stock 86,115.85180405109422
Stock 86,117.18808209476208
Stock 86,116.61043328839956
Stock 86,116.8273849882978
Stock 86,117.96302419965293
Stock 86,116.99077632291937
Stock 86,116.2579404007896
Stock 86,116.78290925912371
Stock 87,93.23857282456065
Stock 87,91.5815874834062
Stock 87,91.74448451526139
Stock 87,95.50513168654956
Stock 87,93.43220760368459
Stock 87,91.67854141606611
Stock 87,94.4966405251272
Stock 87,93.54588999668378
Stock 87,93.66225708047287
Stock 87,93.88296661934807
Stock 87,92.08992192538425
Stock 87,92.49353030923594
Stock 87,92.66158568291695
Stock 87,94.1304975851184
Stock 87,94.86112230043756
Stock 87,93.02693627124539
Stock 87,93.21656959029777
Stock 87,93.0029258675142
Stock 87,91.93921604398417
Stock 87,92.27130415480796
Stock 87,92.2190523574075
Stock 87,92.92575180757564
Stock 87,93.86334750655125
Stock 87,93.3977476369056
Stock 87,91.9815923044824
Stock 87,92.99515666448139
Stock 87,91.44074259893002
Stock 87,92.99569755765022
Stock 87,93.96041318429192
Stock 87,94.15358722982468
Stock 87,92.89980811885243
Stock 87,92.83009050911679
Stock 87,92.98306716528101
Stock 87,93.37194244528284
Stock 87,95.50469442691838
Stock 87,92.70540022928924
Stock 87,95.00397581662736
Stock 87,92.63351585915993
Stock 87,92.41173281167184
Stock 87,92.23215533116222
Stock 87,92.29804123432223
Stock 87,93.44989359832921
Stock 87,93.03203113386195
Stock 87,92.83767486713948
Stock 87,95.20452245613704
Stock 87,93.5793737563417
Stock 87,92.24659644099835
Stock 87,92.91109769021041
Stock 87,94.7368414679398
Stock 87,93.13644222044707
Stock 88,105.16641339112772
Stock 88,104.53144126530964
Stock 88,103.26905481282209
Stock 88,104.46413619354853
Stock 88,105.20422491123789
Stock 88,105.46741163028591
Stock 88,103.85368939189858
Stock 88,108.8456924332016
Stock 88,106.43211391031954
Stock 88,103.77417873568429
Stock 88,105.08785226288188
Stock 88,104.51152138160032
Stock 88,104.77956136432205
Stock 88,104.77693836031487
Stock 88,104.62567020849376
Stock 88,105.88399707683055
Stock 88,106.22089219985028
Stock 88,105.75780395681329
Stock 88,104.68368704732036
Stock 88,105.71073941742291
Stock 88,104.69246052220886
Stock 88,105.86789430839963
Stock 88,105.56400426133634
Stock 88,105.1663360710982
Stock 88,105.96222033508826
Stock 88,102.91428440210304
Stock 88,104.45612661644932
Stock 88,103.4358063525032
Stock 88,105.59739718205475
Stock 88,104.80894632801656
Stock 88,104.38353607254322
Stock 88,102.38311735476321
Stock 88,106.40838295694441
Stock 88,104.83451028755877
Stock 88,105.72503639618294
Stock 88,107.17657023224508
Stock 88,103.78211424472416
Stock 88,104.21437641579347
Stock 88,106.10843851792903
Stock 88,104.67923169989275
Stock 88,104.83899896311019
Stock 88,104.05871323860322
Stock 88,105.20339530864781
Stock 88,104.84427222975931
Stock 88,105.25987482305878
Stock 88,104.2383517468362
Stock 88,106.22614595631461
Stock 88,105.57843106096925
Stock 88,108.70766154703803
Stock 88,104.18132028911776
Stock 89,90.04328048150762
Stock 89,90.7005385507619
Stock 89,90.47774009178688
Stock 89,90.7614255704473
Stock 89,90.17683516133332
Stock 89,90.8271977084267
Stock 89,89.50124190416385
Stock 89,90.29607951659936
Stock 89,90.9717010637724
Stock 89,90.51331299266059
Stock 89,89.57563761464247
Stock 89,90.23004653588252
Stock 89,89.8225745329046
Stock 89,89.85903942788822
Stock 89,90.56888197775575
Stock 89,88.97241399886434
Stock 89,89.66718600774317
Stock 89,89.7725605143101
Stock 89,90.24832229776699
Stock 89,90.11301167523752
Stock 89,90.27418459164659
Stock 89,89.58443265052851
Stock 89,90.28612826003913
Stock 89,89.61240686912144
Stock 89,89.66793615130896
Stock 89,90.13725142788105
Stock 89,89.81541584119091
Stock 89,90.2631091005399
Stock 89,90.41734081620689
Stock 89,89.77856540855387
Stock 89,89.97395501226472
Stock 89,89.61899837937278
Stock 89,90.5689310544569
Stock 89,90.11175642904396
Stock 89,89.9131156454497
Stock 89,89.53738890721061
Stock 89,90.8014018993967
Stock 89,89.76723646722985
Stock 89,90.72199781435592
Stock 89,89.75729293255195
Stock 89,89.87738896739731
Stock 89,90.8822148783971
Stock 89,90.21680148922411
Stock 89,89.88991607818443
Stock 89,90.11075361348976
Stock 89,90.08992436748382
Stock 89,91.04476997340322
Stock 89,88.75212485296312
Stock 89,89.72856155920329
Stock 89,89.97258782698219
Stock 90,99.77674229190576
Stock 90,101.9930178334291
Stock 90,100.25933172916037
Stock 90,99.91100830544589
Stock 90,102.33253257467268
Stock 90,100.06761153532399
Stock 90,102.04114738499267
Stock 90,101.82031834035544
Stock 90,101.46837055625849
Stock 90,102.94075974620377
Stock 90,100.46399541760185
Stock 90,100.27562448997625
Stock 90,101.2657950152686
Stock 90,100.03875636670344
Stock 90,99.93549791921276
Stock 90,102.01547623969228
Stock 90,99.98667967151322
Stock 90,100.37690992380406
Stock 90,100.37541518143433
Stock 90,100.74362610832202
Stock 90,101.33804709699301
Stock 90,100.6630978775427
Stock 90,101.50488272174702
Stock 90,100.29370537120532
Stock 90,101.8682160768066
Stock 90,100.22706611146508
Stock 90,99.4022460920014
Stock 90,100.20879873706168
Stock 90,100.12767847354696
Stock 90,100.43701419615616
Stock 90,100.76848567406626
Stock 90,101.49438628402484
Stock 90,100.3571999047962
Stock 90,100.06233030713713
Stock 90,101.83987706614458
Stock 90,100.61000091425481
Stock 90,102.45649210847264
Stock 90,102.06631453737212
Stock 90,100.84614647964939
Stock 90,99.82143463213013
Stock 90,101.79247943550651
Stock 90,99.95121192173337
Stock 90,101.42644706413061
Stock 90,102.11572286847073
Stock 90,99.72507595744084
Stock 90,100.49803351660124
Stock 90,100.2323893635406
Stock 90,100.63484877571331
Stock 90,100.14745304357739
Stock 90,99.77763018620868
Stock 91,134.84960334391192
Stock 91,135.55786930017834
Stock 91,134.65328711047624
Stock 91,135.12657492806156
Stock 91,135.87235874584337
Stock 91,135.64647753224972
Stock 91,135.2526026487003
Stock 91,134.32106883103592
Stock 91,133.9444865493211
Stock 91,134.0096242652186
Stock 91,134.54482086542757
Stock 91,135.82916377571175
Stock 91,134.1602705009113
Stock 91,135.32488570652848
Stock 91,135.8737763751987
Stock 91,135.7732886062279
Stock 91,134.9688215386858
Stock 91,135.73298914622154
Stock 91,134.6412468132395
Stock 91,135.07945869218284
Stock 91,135.18556001616824
Stock 91,135.10041209779183
Stock 91,134.45707037859967
Stock 91,135.05522394371343
Stock 91,134.11254955615553
Stock 91,136.106904400277
Stock 91,134.4566918009045
Stock 91,136.34610864618017
Stock 91,134.40458070591683
Stock 91,134.33874198540582
Stock 91,136.12359273618227
Stock 91,135.0295825970932
Stock 91,134.94461700102866
Stock 91,134.61509077865026
Stock 91,135.17792302410172
Stock 91,134.7523789842237
Stock 91,134.48696234261908
Stock 91,134.40564935362832
Stock 91,134.4529490441577
Stock 91,135.44765692895643
Stock 91,134.68774447406568
Stock 91,134.8434885917232
Stock 91,135.75473345634217
Stock 91,135.87650140407354
Stock 91,135.81211400715407
Stock 91,135.2063073547405
Stock 91,135.27904766388536
Stock 91,135.08102652320994
Stock 91,135.67228983543046
Stock 91,135.09595410903364
Stock 92,106.95413501868109
Stock 92,106.69757453682222
Stock 92,106.60575819273508
Stock 92,106.67059569101697
Stock 92,106.64186271104263
Stock 92,107.08695273835512
Stock 92,106.75541336725772
Stock 92,107.05716317411803
Stock 92,106.75861592562593
Stock 92,106.51021986805343
Stock 92,106.61335623902147
Stock 92,106.9507387972237
Stock 92,106.85733968263261
Stock 92,106.80154065541174
Stock 92,106.8783608923852
Stock 92,106.38578092766002
Stock 92,106.90834639243532
Stock 92,106.3984374959231
Stock 92,106.69277027159002
Stock 92,106.36138873394253
Stock 92,107.00836833267762
Stock 92,106.58535310831935
Stock 92,106.65049645610776
Stock 92,106.65445928918416
Stock 92,106.65683810492642
Stock 92,106.67212292664901
Stock 92,106.75396330574688
Stock 92,106.9746981811002
Stock 92,106.44519707307907
Stock 92,106.67237234794601
Stock 92,107.049090866711
Stock 92,106.56751491731183
Stock 92,106.86320449184673
Stock 92,106.57964474989402
Stock 92,106.63428564888012
Stock 92,106.6038686053727
Stock 92,106.87610937959545
Stock 92,106.72478771226405
Stock 92,106.80437205999752
Stock 92,106.83663193748649
Stock 92,106.90461712712352
Stock 92,106.63294489442615
Stock 92,106.49357392101763
Stock 92,106.98494492098092
Stock 92,106.85938437421534
Stock 92,107.22081664821515
Stock 92,106.54589350928389
Stock 92,106.72194727259706
Stock 92,106.44804970429726
Stock 92,106.69242602596074
Stock 93,102.16176558823196
Stock 93,102.50169025306363
Stock 93,102.90758454401106
Stock 93,101.9344471436521
Stock 93,101.92911211148038
Stock 93,102.82213967973914
Stock 93,103.4804099683238
Stock 93,102.74346918201705
Stock 93,101.48104993863451
Stock 93,103.54995227942003
Stock 93,102.19303394494733
Stock 93,102.43665029963948
Stock 93,102.66028552292337
Stock 93,102.62356577753685
Stock 93,104.01173507849968
Stock 93,103.14124585383406
Stock 93,103.50556706804632
Stock 93,101.37836232655191
Stock 93,101.93347671991691
Stock 93,104.03281225700928
Stock 93,102.82927079917317
Stock 93,104.14352323030813
Stock 93,102.94670583276313
Stock 93,104.52935935699317
Stock 93,103.14544891756718
Stock 93,103.89276136005132
Stock 93,102.32526785502424
Stock 93,103.33024367762977
Stock 93,102.11597134847442
Stock 93,103.06894546492018
Stock 93,103.1824363881835
Stock 93,103.49803172040416
Stock 93,102.8014145727262
Stock 93,103.34332771480138
Stock 93,102.55847074311988
Stock 93,102.93593293739247
Stock 93,103.37069103454141
Stock 93,102.84049271964321
Stock 93,103.31292383873229
Stock 93,103.70612862099114
Stock 93,102.61390152111122
Stock 93,102.68077517963631
Stock 93,103.06450540975307
Stock 93,103.46610157805466
Stock 93,103.54884834764684
Stock 93,103.74809213241073
Stock 93,102.78340557631101
Stock 93,103.09411846132971
Stock 93,102.13859977522752
Stock 93,102.65471332792114
Stock 94,102.17651214077668
Stock 94,101.20865091994739
Stock 94,101.41025466114961
Stock 94,101.64975153758871
Stock 94,101.07789780167818
Stock 94,101.9274927230807
Stock 94,101.9726589434953
Stock 94,101.55994194192687
Stock 94,101.33201113148007
Stock 94,101.44220725616891
Stock 94,102.00436452725585
Stock 94,100.93996733607288
Stock 94,101.09071794564929
Stock 94,101.46562424156251
Stock 94,101.32248015310066
Stock 94,101.14776067963327
Stock 94,101.6758433121101
Stock 94,102.28796553795712
Stock 94,101.61712896919815
Stock 94,101.44442500547412
Stock 94,101.22120777016615
Stock 94,102.54091919696273
Stock 94,101.32362391325854
Stock 94,101.37167072991811
Stock 94,101.83527184225952
Stock 94,100.87113457957606
Stock 94,101.20780373054558
Stock 94,101.98653945507431
Stock 94,101.21078641951297
Stock 94,101.24650867036344
Stock 94,101.75371219085363
Stock 94,101.2806518083212
Stock 94,102.25319108674493
Stock 94,101.25139476211912
Stock 94,101.67881434896385
Stock 94,101.38476293767457
Stock 94,101.35832763954984
Stock 94,101.49088033900199
Stock 94,101.24975117118997
Stock 94,101.11553364009619
Stock 94,101.14592063208416
Stock 94,101.27215746379028
Stock 94,101.44869252735651
Stock 94,101.86653567992789
Stock 94,100.97649604542212
Stock 94,101.54352729092714
Stock 94,101.41755076279237
Stock 94,101.83272612258756
Stock 94,101.97307412669805
Stock 94,102.12016030743438
Stock 95,95.42580432888306
Stock 95,97.0515800742226
Stock 95,96.51973045852094
Stock 95,94.9687773161155
Stock 95,94.1876795253364
Stock 95,95.34422507033216
Stock 95,95.54516546985872
Stock 95,94.81292509052868
Stock 95,94.241409103125
Stock 95,94.07947624211991
Stock 95,94.84296043187364
Stock 95,94.16061736480489
Stock 95,95.59497891830387
Stock 95,94.0835130799997
Stock 95,95.45244770757552
Stock 95,95.20618666740364
Stock 95,97.39394190715576
Stock 95,93.68516319829332
Stock 95,95.04767356839069
Stock 95,94.33024940385076
Stock 95,94.1892955714852
Stock 95,95.21239060389776
Stock 95,94.75544938071187
Stock 95,94.07180767655096
Stock 95,95.85742164769155
Stock 95,94.08563522962727
Stock 95,94.39020870461586
Stock 95,93.68372137223083
Stock 95,94.97622560287314
Stock 95,93.9115698613833
Stock 95,93.94100937466311
Stock 95,94.61736218433921
Stock 95,94.347111792539
Stock 95,95.5078864999922
Stock 95,94.22277193739419
Stock 95,94.27879243846297
Stock 95,94.74975943657272
Stock 95,94.66299712838139
Stock 95,94.09147151041694
Stock 95,94.10308826869564
Stock 95,94.42376674154644
Stock 95,94.21730869524254
Stock 95,94.0038793942787
Stock 95,94.41456101657255
Stock 95,94.11309400154136
Stock 95,95.13494634265408
Stock 95,93.73950938029766
Stock 95,95.44968613016239
Stock 95,94.82701083103197
Stock 95,94.4098630569914
Stock 96,86.11661887199449
Stock 96,86.12765636313577
Stock 96,86.43791886571121
Stock 96,86.30804648760218
Stock 96,86.17926985361645
Stock 96,86.12035753552546
Stock 96,86.30112945608197
Stock 96,86.2942838770675
Stock 96,86.1437189269585
Stock 96,86.13065378107642
Stock 96,86.15219648019884
Stock 96,86.05492695721173
Stock 96,86.17635368463407
Stock 96,86.11464407434148
Stock 96,86.41487118067599
Stock 96,86.16855182261752
Stock 96,86.32020975128162
Stock 96,86.17525225466883
Stock 96,86.20525286597211
Stock 96,86.31856442763119
Stock 96,86.12788718938296
Stock 96,86.25737858745195
Stock 96,86.30437185361993
Stock 96,86.34383353688014
Stock 96,86.28199980586761
Stock 96,86.33570912536229
Stock 96,86.17233161164948
Stock 96,86.13401301539872
Stock 96,86.14366699775883
Stock 96,86.23415656311238
Stock 96,86.08511461741686
Stock 96,86.3803835948903
Stock 96,86.1786980902173
Stock 96,86.3101498392824
Stock 96,86.16118042494537
Stock 96,86.37060563484783
Stock 96,86.06191831185166
Stock 96,86.14084566471728
Stock 96,86.27169186010605
Stock 96,86.20957229441893
Stock 96,86.13663879069186
Stock 96,86.28945516029506
Stock 96,86.24050642170545
Stock 96,86.24659214162656
Stock 96,86.19576569183731
Stock 96,86.21140639892911
Stock 96,86.25937536193797
Stock 96,86.20359417051036
Stock 96,86.11925370772423
Stock 96,86.23779375925257
Stock 97,103.86060195324386
Stock 97,105.76666763048577
Stock 97,103.43572364033813
Stock 97,104.49229604270866
Stock 97,104.89689758963006
Stock 97,105.41141106592191
Stock 97,105.98504741958146
Stock 97,103.56422616709409
Stock 97,104.98052967421337
Stock 97,103.58995454676416
Stock 97,105.2088629244498
Stock 97,105.15668272160829
Stock 97,107.02166534754238
Stock 97,106.77552440707078
Stock 97,104.53204717590748
Stock 97,105.47541612190032
Stock 97,105.65222680100905
Stock 97,105.28341471420325
Stock 97,103.49333588794725
Stock 97,103.65255418345001
Stock 97,105.68107872745692
Stock 97,104.31002617847578
Stock 97,106.11632853939095
Stock 97,105.0442367993209
Stock 97,103.70167605363393
Stock 97,105.27064040989208
Stock 97,104.43985279206031
Stock 97,104.13159417526933
Stock 97,104.22910095863149
Stock 97,106.42638322730073
Stock 97,105.95120574800258
Stock 97,106.18431485809002
Stock 97,103.858852333632
Stock 97,104.21180284180207
Stock 97,104.65913827963256
Stock 97,106.42624382622478
Stock 97,103.04979735770628
Stock 97,106.14050749209575
Stock 97,105.12520247131567
Stock 97,106.4564573271943
Stock 97,105.18390472791847
Stock 97,104.42382494608539
Stock 97,103.86184923500659
Stock 97,103.93981273433089
Stock 97,103.50969768388157
Stock 97,107.42444003130412
Stock 97,104.59499060539974
Stock 97,103.81482699785037
Stock 97,104.19064548924352
Stock 97,105.17458149767825
Stock 98,125.33743227859888
Stock 98,125.11561253318489
Stock 98,124.40444698684088
Stock 98,125.17194321961439
Stock 98,124.57693779253414
Stock 98,125.85834681490951
Stock 98,126.40032748061475
Stock 98,126.11676285811212
Stock 98,125.56659485831585
Stock 98,124.94705077444497
Stock 98,124.74282014610164
Stock 98,124.51141780895989
Stock 98,124.76754735786673
Stock 98,126.11621131684154
Stock 98,124.4161193446092
Stock 98,126.27673803861612
Stock 98,125.27521330900929
Stock 98,125.392776332192
Stock 98,125.09998381719598
Stock 98,126.86420730786747
Stock 98,126.39543601639329
Stock 98,126.362900835939
Stock 98,125.27734982010907
Stock 98,124.96919521587004
Stock 98,124.21127008262837
Stock 98,124.63240625037882
Stock 98,125.08071288247089
Stock 98,124.74244013881669
Stock 98,125.66761839012253
Stock 98,124.52098842531755
Stock 98,124.24124724983065
Stock 98,124.90319640473648
Stock 98,125.35956315112693
Stock 98,126.57863350711304
Stock 98,124.38458778001059
Stock 98,126.14711695909995
Stock 98,124.85011558153543
Stock 98,125.62481673940057
Stock 98,125.20309360040405
Stock 98,124.2728572052749
Stock 98,125.29820664947414
Stock 98,126.88201475486551
Stock 98,124.74335205867406
Stock 98,124.8419354840165
Stock 98,126.81585829887982
Stock 98,126.40177806092184
Stock 98,125.45520950010767
Stock 98,124.90028511734943
Stock 98,126.55001944668943
Stock 98,126.52959850794507
Stock 99,102.77047611963665
Stock 99,103.1730254046409
Stock 99,103.6212886692281
Stock 99,103.08275818666193
Stock 99,103.3179485577792
Stock 99,104.21161624025744
Stock 99,104.4956610237806
Stock 99,104.01264357365015
Stock 99,102.93524188348687
Stock 99,104.53440245537305
Stock 99,103.20089943624947
Stock 99,103.17015601368183
Stock 99,103.79449173034742
Stock 99,104.57586201139821
Stock 99,102.33125702850987
Stock 99,104.0053215188068
Stock 99,104.23214416995248
Stock 99,103.41241948013958
Stock 99,102.47706093208379
Stock 99,103.40801343975264
Stock 99,104.22868509859524
Stock 99,103.83381490471545
Stock 99,104.73340972783109
Stock 99,103.34602320950962
Stock 99,103.03594511681324
Stock 99,102.87623303462183
Stock 99,104.18891034355752
Stock 99,103.26980026378116
Stock 99,103.97819807783618
Stock 99,104.56580417462087
Stock 99,102.58511933335674
Stock 99,104.15273133965425
Stock 99,103.80224940742173
Stock 99,102.78605144316856
Stock 99,104.04117194236049
Stock 99,104.45452141360097
Stock 99,103.9823893333392
Stock 99,103.09470636393807
Stock 99,104.11600522717032
Stock 99,104.07515452941277
Stock 99,103.88912261774581
Stock 99,103.45413486887438
Stock 99,104.0036887671208
Stock 99,104.12032643989406
Stock 99,103.35563778358215
Stock 99,103.10735813492288
Stock 99,104.74329968253822
Stock 99,103.65377496880461
Stock 99,103.29580648964983
Stock 99,103.03778296864766
Stock 100,105.04369402936577
Stock 100,106.55160602104041
Stock 100,104.61707991537747
Stock 100,106.44926192942877
Stock 100,104.90545283911644
Stock 100,105.1395377352877
Stock 100,102.65782445586785
Stock 100,103.31542189758161
Stock 100,106.88734143050002
Stock 100,104.52641283582572
Stock 100,103.65938771779567
Stock 100,106.8170986667228
Stock 100,107.9511175205394
Stock 100,107.07599642899743
Stock 100,106.1068567630922
Stock 100,105.48879965701444
Stock 100,105.68284720186169
Stock 100,104.51331365582635
Stock 100,103.76784191953338
Stock 100,105.68416666229639
Stock 100,102.91990882521169
Stock 100,103.49333227658798
Stock 100,105.79845293365257
Stock 100,106.65447376816759
Stock 100,104.96273264945063
Stock 100,105.69160666435184
Stock 100,106.3530491367625
Stock 100,103.82522491178503
Stock 100,103.6884852539665
Stock 100,103.75653230115962
Stock 100,104.0071642654341
Stock 100,106.18456630258075
Stock 100,104.62955525492141
Stock 100,105.54927621761941
Stock 100,105.75839908681593
Stock 100,105.96945325566254
Stock 100,105.43682891686761
Stock 100,103.48399369125764
Stock 100,105.0707736166024
Stock 100,107.31274468598914
Stock 100,103.0668012609944
Stock 100,103.84487503310883
Stock 100,103.86590881021219
Stock 100,104.13086840034434
Stock 100,103.18969764641953
Stock 100,104.76689498555365
Stock 100,104.01950647237999
Stock 100,104.27176181100714
Stock 100,104.6512513285735
Stock 100,106.4460946830522
